id,name,category,latitude,longitude,address,district,island
osm-node/5118275020,"Pia Hall",hotel,19.664366,-80.060203,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/62225813,"Casa Caribe",hotel,19.340965,-81.388914,"833, West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225814,"Plantana",hotel,19.342158,-81.390783,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225820,"White Sands",hotel,19.341018,-81.392083,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/62225832,"Lacovia",hotel,19.33827,-81.391765,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225844,"The Avalon",hotel,19.341335,-81.391162,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225849,"London House",hotel,19.342162,-81.391933,"1907, West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/62225856,"The Anchorage",hotel,19.341893,-81.391359,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/80290173,"Cayman Club",hotel,19.285949,-81.372505,"643, West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman
osm-way/369704446,"Dolphin Cove",hotel,19.376483,-81.411112,"Garvin Road, West Bay",West Bay,Grand Cayman
osm-way/373685610,"Sunset House",hotel,19.284867,-81.375353,"South Church Street, George Town",George Town,Grand Cayman
osm-way/374706914,"Aqua Bay Club",hotel,19.373208,-81.410979,"West Bay Road",West Bay,Grand Cayman
osm-way/1310778659,"Indigo",hotel,19.340024,-81.388813,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/7509160085,"#3",villa_rental,19.332194,-81.369932,"7, Spinnaker Road",Grand Cayman,Grand Cayman
osm-way/274608884,"H",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/697199527,"Kaibo",restaurant,19.3653,-81.2622,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-node/1122551785,"Solana",restaurant,19.288342,-81.37649,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/2269076874,"KARoo",restaurant,19.285128,-81.372729,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5225582168,"Mizu",restaurant,19.28697,-81.37537,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5225626264,"The Waterfront",restaurant,19.284166,-81.371978,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5762490634,"Agua",restaurant,19.285316,-81.373692,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/10840229496,"Carib Kitchen",restaurant,19.287515,-81.376715,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/369216286,"Alfresco",restaurant,19.377484,-81.408856,"West Bay",West Bay,Grand Cayman
osm-way/372314314,"Lone Star",restaurant,19.338798,-81.38924,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/373645852,"The Wharf",restaurant,19.303,-81.386,"West Bay Road, Dog City",George Town,Grand Cayman
osm-way/373664930,"Sandbar",restaurant,19.287297,-81.375618,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/1122551790,"Icoa Fine Foods",restaurant,19.288055,-81.372496,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/4313491269,"Häagen-Dazs",restaurant,19.284176,-81.376355,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/1046802198,"Salty's",bar,19.282181,-81.345464,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/1046802205,"Fidel Murphys",bar,19.287502,-81.37422,"West Bay Road, West Bay",George Town,Grand Cayman
osm-node/1118465885,"Aqua Beach",bar,19.285696,-81.373245,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/1118465886,"Nectar Bar",bar,19.287449,-81.37445,"West Bay Road",George Town,Grand Cayman
osm-node/3774323572,"Bar Crudo",bar,19.287458,-81.37531,"South Church Street, George Town",George Town,Grand Cayman
osm-node/3774336682,"Caybrew",bar,19.288341,-81.376022,"Harbour Drive, George Town",George Town,Grand Cayman
osm-node/5124855884,"The Lodge",bar,19.339579,-81.390381,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/5225582150,"Legendz",bar,19.34037,-81.391573,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/6446092467,"Run Away Bar",bar,19.288521,-81.376675,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6446923059,"Barracudas Bar",bar,19.711266,-79.820822,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/6450683434,"Macabuca",bar,19.373972,-81.411142,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/12212801685,"Mike's Bar",bar,19.282475,-81.345642,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/372597775,"Scotty's",bar,19.286599,-81.372746,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/373660947,"Cabana",bar,19.287817,-81.373779,"Harbour Drive, George Town",George Town,Grand Cayman
osm-way/1025288079,"Tipsy Turtle",bar,19.708817,-79.819541,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/9454247557,"The Splits",attraction,19.707707,-79.820222,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/372664544,"Fiddlers Park",activity,19.305052,-81.101336,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman
osm-way/370670246,"Cayman Clinic",medical,19.28877,-81.374021,"439, Crewe Road, George Town",George Town,Grand Cayman
osm-way/371843178,"Lab Inc",medical,19.284481,-81.375256,"Smith Road, George Town",George Town,Grand Cayman
osm-way/371815672,"Quality",medical,19.28883,-81.375801,"Hospital Road, George Town",George Town,Grand Cayman
osm-node/3754372294,"Intertrust",financial,19.285072,-81.372335,"Elgin Avenue, George Town",George Town,Grand Cayman
osm-way/372597768,"Knoll",financial,19.28623,-81.374071,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/374044254,"RBC",financial,19.281022,-81.34447,"Shamrock Road, Tropical Gardens",Grand Cayman,Grand Cayman
osm-node/3758666537,"Hertz",transport,19.34076,-81.390431,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/62184770,"Budget",transport,19.286556,-81.376619,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/62184788,"Avis",transport,19.288797,-81.37593,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372529877,"Andy's",transport,19.288073,-81.375538,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372654679,"Alamo",transport,19.288275,-81.374187,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372654688,"SIXT",transport,19.286451,-81.373531,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/68794366,"Esso",transport,19.344186,-81.175564,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/371282789,"Home Gas",transport,19.288964,-81.372788,"Walkers Road, George Town",George Town,Grand Cayman
osm-way/374479555,"Hurley's",shopping,19.281858,-81.345794,"Shamrock Road",Grand Cayman,Grand Cayman
osm-node/6354602061,"Peanuts",shopping,19.280907,-81.344056,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/372518387,"AA Rubis",shopping,19.285823,-81.373855,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/217613994,"Dolphin Mall",shopping,19.286283,-81.3736,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/4904215584,"Cartier",shopping,19.287596,-81.37316,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/1613763393,"Welcome Home",shopping,19.341522,-81.389311,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/10032097218,"Kirk Freeport",shopping,19.338737,-81.392263,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/801360082,"Police Station",services,19.708165,-79.821355,"Creek Road, Creek",Cayman Brac,Cayman Brac
osm-node/5296606353,"BodyBarn",wellness,19.37513,-81.411414,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/3768261262,"CrossFit",wellness,19.288518,-81.37541,"Market Street, Camana Bay",George Town,Grand Cayman
osm-node/3772786217,"Get Fitr",wellness,19.287937,-81.375646,"638, West Bay Road, West Bay",George Town,Grand Cayman
osm-node/10032597817,"Bliss Yoga",wellness,19.288362,-81.374047,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/363334835,"World Gym",wellness,19.285302,-81.374445,"Snooze Ln",George Town,Grand Cayman
osm-way/373716118,"United Church",religious,19.349135,-81.200038,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/5117682396,"UCCI-College",education,19.707988,-79.817991,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
serp-ChIJHaNN7jpCKI8R8MDFypNB0-U-25aji7lh7,"Le Soleil d'Or",hotel,19.694295,-79.844007,"2147 South Side Rd W, KY2-2001, Cayman Islands",Grand Cayman,Cayman Brac
serp-ChIJj481C52HJY8RX7-KG4wpN-E-e025mhzv7,"Off The Wall Divers",diving_snorkeling,19.287601,-81.375671,"37 Seafarers Wy, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJdUI9_YCHJY8RiKInvKT8Wtw-eg01yj4ej,"Sanctuary Spa",spa_wellness,19.347198,-81.20885,"Andrew Drive 311 Andrew Drive Grand Cayman KY1, 1208, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJyZRaTDeHJY8RkSQSAf-1tNU-yuoxe37i8,"Ananda Wellness",spa_wellness,19.321865,-81.378508,"10 Market St, KY1-9006, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJ4TMYYb6HJY8RxLgu8shnHoI-ssmg1jf4o,"Tours Cayman",activity,19.295242,-81.359742,"8JPM+WF5 Grand Cayman, KY1-1205, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJB7gmlJ2HJY8RbRVSm0YfE1Q-9bzajp54l,"Seascape Villa",villa_rental,19.353718,-81.246615,"677 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJK_BQPV-GJY8RvnLHZX191hg-8nognaqgt,"FFP Cayman",financial,19.329847,-81.171222,"2nd Floor, Harbour Centre, 159 Mary St, Grand Cayman KY1-9006, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJp8_XREGHJY8RvRdLlACDidE-0rzzxvddp,"FundBank Ltd.",financial,19.286741,-81.375436,"2nd Floor, The White House, 20 Genesis Cl, George Town KY1-1102, Cayman Islands",George Town,Grand Cayman
serp-ChIJga4aa6yHJY8R-3-UNrd6FgA-srolgdycu,"Patria Investments",financial,19.293333,-81.321368,"60 Nexus Wy, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/3758684910,"Canton",restaurant,19.338969,-81.391545,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-node/4108390206,"Ferdinand’s at The Westin Grand Cayman",restaurant,19.335,-81.392,"West Bay Road, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-node/4108407050,"Tortuga Beach Grill and Bar at The Westin Grand Cayman",restaurant,19.335,-81.392,"West Bay Road, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/372589417,"Energy Lounge & Restaurant",restaurant,19.288245,-81.375604,"128, Shedden Road, george Town",George Town,Grand Cayman
osm-way/1189755860,"Pinoy Lechon JJR",restaurant,19.286397,-81.376474,"Goring Avenue",George Town,Grand Cayman
osm-node/3764555871,"West Bay Pharmacy & Gifts",medical,19.376838,-81.411053,"West Bay Road, West Bay",West Bay,Grand Cayman
osm-way/369190560,"Hell Post Office",services,19.3794,-81.4068,"Hell Road, West Bay",West Bay,Grand Cayman
osm-node/801346741,"Aston Rutty Civic Centre",services,19.708269,-79.820592,"Bluff Road, Cayman Brac",Cayman Brac,Cayman Brac
osm-way/371889400,"Cayman Islands Government Administration Building",services,19.28647,-81.375652,"133, Elgin Avenue, George Town, KY1-9000",George Town,Grand Cayman
serp-ChIJtfKAaViGJY8RU5OGduskWO0-9cjtux0vw,"Atlantis Dive Center",diving_snorkeling,19.317064,-81.240675,"Box 211, 37 Seafarers Wy, Grand Cayman KY1-1104, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJ997TEmaGJY8RPv29svBGRLM-qe3qgigsn,"Ultra Lounge & Grill",bar,19.284622,-81.377267,"241smith road George town, HENNESSEY Drive, KY1-1003, Cayman Islands",George Town,Grand Cayman
serp-ChIJV2Q8B0SGJY8Rn2btX49tyQA-dzssfpse8,"The Caymanite Bar & Lounge",bar,19.289014,-81.373102,"351 Dorcy Dr, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJxyxk4tGHJY8RkjcyB0lP_f8-aa7gv22nx,"Sun & Sea Watersports /Jet Ski Rental",water_sports,19.321489,-81.237246,"1453 W Bay Rd, KY1-1301, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJ6_aid2GHJY8RKe9uxoBBwzU-z16j9zq72,"Kittiwake Shipwreck & Artificial Reef",activity,19.37,-81.404,"1320 W Bay Rd, West Bay, Cayman Islands",West Bay,Grand Cayman
serp-ChIJd2m4C1-GJY8REX2L08JlPlE-r7boax0qj,"Cayman Gifts & Souvenirs",shopping,19.284363,-81.373507,"Cayman Gifts & Souvenirs 19th Fort street Jack & Jill Building George Town Beside The Parliament House Building Grand Cayman KY1, 1102, Cayman Islands",George Town,Grand Cayman
serp-ChIJda3AFlaGJY8R2um_HLdAlHc-nuyuv54yf,"AddisonLee Cayman Vacation Home",villa_rental,19.289043,-81.374479,"24 Marbel Dr, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJl03dDUmHJY8RgKWJPb7EV4E-eqx5xyx7q,"Ace All Staff Rent-A-Car",transport,19.297559,-81.35707,"Gould's Plaza, School Road Grand Cayman KY1, 1302, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJo6mMeJSHJY8RtbvlRidLqR4-npfwzfe9f,"Supreme car rental cayman",transport,19.284274,-81.373553,"80 Shedden Rd, George Town KY1-9006, Cayman Islands",George Town,Grand Cayman
serp-ChIJX-axSFuGJY8RS5b2Eef4lW8-95b7rm1w0,"My Personal Concierge Services LTD",services,19.287302,-81.374625,"95 Godfrey Nixon Wy, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJmylMw_aHJY8RWvirwvbKocM-l5mulm2j0,"Robinson Immigration And Concierge service",services,19.321095,-81.238361,"Unit 110 Elizabethan Square 80 Shedden Road Grand Cayman KY1, 1008, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJXy6KqJaHJY8R7dtg57s-mJg-lkpc1nhn9,"Flava Car Rental/ Flava luxury chauffeur service Grand Cayman",transport,19.286279,-81.37343,"31 Canal Ln, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJuRTQnhqHJY8RZNid6kWuioU-t0ovk7966,"Advantage Security Services, Ltd.",services,19.288542,-81.372581,"50 Mary St, George Town KY1-1206, Cayman Islands",George Town,Grand Cayman
serp-ChIJKVx5cABBKI8R0W9GiimiC34-2we5qdcvt,"The Farm Restaurant",restaurant,19.71,-79.82,"P55R+GX, 2147 South Side Rd W, Stake Bay KY2-2001, Cayman Islands",Grand Cayman,Cayman Brac
serp-ChIJk09yOl-GJY8R9c8oqClDkrk-ck09bwifd,"Divers Down",diving_snorkeling,19.298571,-81.382232,"19.298661, -81.382126, 65 North Church Street, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJT9cYa4GHJY8Rj1U2H3a7xcs-icnie0wkt,"Globe Night Club",bar,19.284384,-81.375344,"Mary St, George Town KY1-1111, Cayman Islands",George Town,Grand Cayman
serp-ChIJk7ur9wKHJY8RDso2s9A4B2o-zcgo1524b,"The Cotton Club",bar,19.286139,-81.373968,"unit #4, pedestrian Plaza, 425 Shedden Rd, George Town KY1-1501, Cayman Islands",George Town,Grand Cayman
serp-ChIJVzvtOV6GJY8Re2PtigaeTe0-dq3ldrlu5,"The Office Lounge",bar,19.287771,-81.374647,"80A Shedden Rd, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJCwtbUKqHJY8R2PVC-N55M_4-7mh6ace4s,"Chelsea's Bar",bar,19.285941,-81.30206,"508 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJKXL5AymHJY8RtC3edl77edc-wqpdvmuuu,"Energy Lounge",bar,19.284364,-81.374618,"128 Shedden Road Grand Cayman KY1, 128 Shedden Rd, George Town 1106, Cayman Islands",George Town,Grand Cayman
serp-ChIJO_86rsqLJY8RNGr2OB5gB6o-py69892ag,"Elite Watersports",water_sports,19.339694,-81.388502,"grand cayman Grand cayman, Seven Mile Beach, KY1-1303, Cayman Islands",Seven Mile Beach,Grand Cayman
serp-ChIJDcF6x_yHJY8RWiR4p1_Ilsc-rlzndo86z,"Brown Sugar Tours",activity,19.285216,-81.372569,"George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJm6-qXv-GJY8RfitgpHNgxWE-n5nikbokr,"7 Mile Shops",shopping,19.28642,-81.375114,"8J78+367, W Bay Rd, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJBdXuUaqHJY8RMtU-srR4BVg-gv5ea4sv5,"West Shore Center",shopping,19.288698,-81.375777,"508 W Bay Rd, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJh0LX13yHJY8RlW_1Z-8Gv7k-617c8bfng,"Galleria Plaza",shopping,19.324538,-81.381148,"638 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/373714260,"Hotel Northern Lights Condos",hotel,19.349327,-81.201049,"PO Box 1751, Church Avenue, Northern Lights",North Side,Grand Cayman
critical-seven-mile-beach,"Seven Mile Beach",beach,19.3428,-81.3917,"Seven Mile Beach, Grand Cayman",West Bay,Grand Cayman
serp-ChIJr2pXEYSHJY8RwlKGMTZIsiw-1grq8pi6s,"George's Watersports",water_sports,19.375079,-81.409349,"9J4C+VX3, Yacht Dr, Cayman Islands Yacht Club, Dock B, West Bay, KY1-1204, Cayman Islands",West Bay,Grand Cayman
serp-ChIJF_4JaNaIJY8Rzpz0A0YUS0w-oldehfdqj,"Countryside Shopping Village",shopping,19.273417,-81.298097,"33 Hirst Rd, Savannah, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJXaMqQ0SGJY8RYBlbthuBBPw-ioq2l3y5a,"Island Dream Villas Grand Cayman",villa_rental,19.287752,-81.37622,"8J2J+467, Commercial Ave, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJrUGbeJWHJY8Rb7S_XRH3sxs-v2ptmj0ne,"Jet Charter Cayman Islands",transport,19.288047,-81.372935,"Safehaven Dr, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJ4x8Ac2eGJY8RUAPFxzmZXh4-h2c9havcc,"Cayman Islands Fund Administrators Association",financial,19.288689,-81.374901,"Elgin Ave, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJq6qqalL0JY8RgdzuXGCYeG4-7wjk72bza,"Heritage Beach",beach,19.303,-81.095,"7RXP+JVC, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJpyP-CJGHJY8RzDF-WRJz8IY-kmxqcrbsq,"Mario’s",restaurant,19.329847,-81.171222,"3, 1358 W Bay Rd, Grand Cayman KY1-1000, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJicc1l3eHJY8RHxeCNHfMMfU-bs87jquhd,"RASA",restaurant,19.33877,-81.388868,"Seven Mile Beach, 32 Seafire Way, KY1-1301, Cayman Islands",Seven Mile Beach,Grand Cayman
serp-ChIJsSCpvAyHJY8RBLcXyyIwGhQ-zam9tkiqm,"Library By The Sea",bar,19.342247,-81.388302,"Seven Mile Beach, 60 Tanager Way, KY1-1303, Cayman Islands",Seven Mile Beach,Grand Cayman
serp-ChIJddGax52HJY8Rl_0N-hoabK0-x74ytw9d5,"The Catalyst Group",financial,19.289978,-81.37327,"1207, Grand Cayman KY1, Cayman Islands, 142 Seafarers Wy, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/4103904892,"The Cayman Breakers Condominiums, Vacation Rental",hotel,19.711517,-79.819027,"1902, South Side Road East",Cayman Brac,Cayman Brac
osm-node/5117909300,"Brac Haven Villas",hotel,19.70998,-79.818652,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/26268919,"Prates Point Resort",hotel,19.6671,-80.060303,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/62225848,"The Water Edge",hotel,19.341153,-81.391339,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/368977922,"Rocky Shore Villas",hotel,19.372888,-81.408036,"30, Grass Piece Lane, Boatswain",West Bay,Grand Cayman
osm-way/374781040,"The Commonwealth",hotel,19.339941,-81.38873,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/373685611,"Oceana",villa_rental,19.285605,-81.376811,"172, South Church Street, George Town",George Town,Grand Cayman
osm-way/469610131,"Tamarind Bay",villa_rental,19.286747,-81.374004,"37, Piper Way",George Town,Grand Cayman
osm-way/903836021,"Sir Turtle Beach Villas",villa_rental,19.666939,-80.061985,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/1351487137,"El Sueno Guest House",villa_rental,19.66331,-80.100804,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman
osm-node/2269074632,"Bandidos Cantina",restaurant,19.286625,-81.375947,"215, West Bay Road",George Town,Grand Cayman
osm-node/4108383592,"Beach House at The Westin Grand Cayman",restaurant,19.335,-81.392,"West Bay Road, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-node/4904215590,"Cayman Creperie",restaurant,19.285017,-81.376184,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5117695931,"Captain's Table",restaurant,19.711135,-79.822171,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5314019656,"Uncle Sam's Quality Jerk",restaurant,19.284949,-81.374908,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6446915525,"Star Island",restaurant,19.709565,-79.820409,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/12212801686,"Harbour Grille",restaurant,19.282286,-81.345611,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/171506932,"Vivine's Kitchen",restaurant,19.305573,-81.099929,"Austin Conolly Road",East End,Grand Cayman
osm-way/171507187,"Eastern Star Bar & Grill",restaurant,19.303643,-81.102172,"Austin Conolly Road",East End,Grand Cayman
osm-way/349629305,"Bombay Chopstix",restaurant,19.303425,-81.099788,"Austin Conolly Road",East End,Grand Cayman
osm-way/357231779,"Over the Edge Cafe",restaurant,19.349,-81.195,"312, North Side Road, Old Man Bay, KY1-1601",North Side,Grand Cayman
osm-way/369192331,"Liberty's Restaurant",restaurant,19.372981,-81.40798,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-way/370670646,"Amelia's Kitchen",restaurant,19.28754,-81.375088,"Crewe Road, George Town",George Town,Grand Cayman
osm-way/371284157,"Top Taste",restaurant,19.288241,-81.374202,"Walkers Road, George Town",George Town,Grand Cayman
osm-way/371840195,"Season to the Rose",restaurant,19.287603,-81.374921,"Walkers Road, George Town",George Town,Grand Cayman
osm-way/372664080,"Captain Herman Fish Fry",restaurant,19.304227,-81.098769,"Austin Conolly Road",East End,Grand Cayman
osm-way/373657770,"Da Fish Shack",restaurant,19.28489,-81.37634,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/373688276,"Paradise Restaurant",restaurant,19.288583,-81.373568,"South Church Street, George Town",George Town,Grand Cayman
osm-way/374307724,"Kurt's Corner",restaurant,19.349002,-81.198231,"Frank Sound Road",North Side,Grand Cayman
osm-way/374313515,"Pankin's Jerk Centre",restaurant,19.286641,-81.247545,"Shamrock Road",Bodden Town,Grand Cayman
osm-way/374479549,"Country n' Western",restaurant,19.283501,-81.348367,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/372544044,"Daily Grind Cafe",restaurant,19.284233,-81.376001,"Edward Street, George Town",George Town,Grand Cayman
osm-node/3772786215,"Smoothie King",restaurant,19.284689,-81.37549,"638, West Bay Road, West Bay",George Town,Grand Cayman
osm-node/5117680994,"Brac Snack Shack",restaurant,19.707671,-79.820385,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/6448696951,"Popo Jeb's Pizza",restaurant,19.707757,-79.819162,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/10032114917,"Quiznos",restaurant,19.287934,-81.37441,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/371896034,"McDonald's",restaurant,19.285042,-81.374479,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/1025320812,"Eats & Treats",restaurant,19.710518,-79.820307,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1319740393,"Red Bay Jerk Chicken",restaurant,19.279588,-81.339561,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/6446095496,"Pat's Kitchen and Bar",bar,19.708582,-79.818939,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025039746,"Point of Sands Beach",beach,19.655,-79.96,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/1351485551,"Pirates point Resort",beach,19.659,-80.0997,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-node/1550931122,"Hell",attraction,19.3794,-81.4068,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/5105567590,"Peter's Overlook",attraction,19.711467,-79.821913,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5117880399,"Agriculture Show Ground",attraction,19.70971,-79.821202,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/8817882426,"USS Kittiwake Shipwreck",diving_snorkeling,19.37,-81.404,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/819020377,"Cayman Brac Museum",attraction,19.710253,-79.820296,"Dennis Foster Road, Stake Bay",Cayman Brac,Cayman Brac
osm-way/369024905,"Cayman Motor Museum",attraction,19.376037,-81.411736,"Northwest Point Road, West Bay",West Bay,Grand Cayman
osm-way/369192355,"West Bay Nurse's Health Center",medical,19.373752,-81.408996,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-way/371843177,"Cayman Orthopedic Group",medical,19.288961,-81.374157,"Smith Road, George Town",George Town,Grand Cayman
osm-way/372664542,"Lilith McLaughlin Memorial Health Center",medical,19.305904,-81.10152,"Austin Conolly Road",East End,Grand Cayman
